owner_id;mode;vehicle_id;type_id;critair;technology;age;euro
1606868;car;1606868:car;default_car;Crit'air 1;Gazole;0;6
1606867;car;1606867:car;default_car;Crit'air 1;Gazole;0;6
1606865;car;1606865:car;default_car;Crit'air 1;Gazole;0;6
1606866;car;1606866:car;default_car;Crit'air 1;Gazole;0;6
1848251;car;1848251:car;default_car;Crit'air 1;Gazole;0;6
1848252;car;1848252:car;default_car;Crit'air 1;Gazole;0;6
1911652;car;1911652:car;default_car;Crit'air 1;Gazole;0;6
1911653;car;1911653:car;default_car;Crit'air 1;Gazole;0;6
2478884;car;2478884:car;default_car;Crit'air 1;Gazole;0;6
2478883;car;2478883:car;default_car;Crit'air 1;Gazole;0;6
2478885;car;2478885:car;default_car;Crit'air 1;Gazole;0;6
2478886;car;2478886:car;default_car;Crit'air 1;Gazole;0;6
2741591;car;2741591:car;default_car;Crit'air 1;Gazole;0;6
2741588;car;2741588:car;default_car;Crit'air 1;Gazole;0;6
2741587;car;2741587:car;default_car;Crit'air 1;Gazole;0;6
2741589;car;2741589:car;default_car;Crit'air 1;Gazole;0;6
2741590;car;2741590:car;default_car;Crit'air 1;Gazole;0;6
13166;car;13166:car;default_car;Crit'air 1;Gazole;0;6
13795;car;13795:car;default_car;Crit'air 1;Gazole;0;6
13796;car;13796:car;default_car;Crit'air 1;Gazole;0;6
131915;car;131915:car;default_car;Crit'air 1;Gazole;0;6
131916;car;131916:car;default_car;Crit'air 1;Gazole;0;6
1745104;car;1745104:car;default_car;Crit'air 1;Gazole;0;6
1972526;car;1972526:car;default_car;Crit'air 1;Gazole;0;6
2199612;car;2199612:car;default_car;Crit'air 1;Gazole;0;6
2199610;car;2199610:car;default_car;Crit'air 1;Gazole;0;6
2199611;car;2199611:car;default_car;Crit'air 1;Gazole;0;6
16528;car;16528:car;default_car;Crit'air 1;Gazole;0;6
16529;car;16529:car;default_car;Crit'air 1;Gazole;0;6
16530;car;16530:car;default_car;Crit'air 1;Gazole;0;6
224278;car;224278:car;default_car;Crit'air 1;Gazole;0;6
224279;car;224279:car;default_car;Crit'air 1;Gazole;0;6
269127;car;269127:car;default_car;Crit'air 1;Gazole;0;6
269126;car;269126:car;default_car;Crit'air 1;Gazole;0;6
269128;car;269128:car;default_car;Crit'air 1;Gazole;0;6
967561;car;967561:car;default_car;Crit'air 1;Gazole;0;6
967560;car;967560:car;default_car;Crit'air 1;Gazole;0;6
1690074;car;1690074:car;default_car;Crit'air 1;Gazole;0;6
2495181;car;2495181:car;default_car;Crit'air 1;Gazole;0;6
805916;car;805916:car;default_car;Crit'air 1;Gazole;0;6
805915;car;805915:car;default_car;Crit'air 1;Gazole;0;6
2551140;car;2551140:car;default_car;Crit'air 1;Gazole;0;6
2551143;car;2551143:car;default_car;Crit'air 1;Gazole;0;6
2551141;car;2551141:car;default_car;Crit'air 1;Gazole;0;6
2551142;car;2551142:car;default_car;Crit'air 1;Gazole;0;6
773312;car;773312:car;default_car;Crit'air 1;Gazole;0;6
773313;car;773313:car;default_car;Crit'air 1;Gazole;0;6
773315;car;773315:car;default_car;Crit'air 1;Gazole;0;6
773316;car;773316:car;default_car;Crit'air 1;Gazole;0;6
773314;car;773314:car;default_car;Crit'air 1;Gazole;0;6
780681;car;780681:car;default_car;Crit'air 1;Gazole;0;6
780680;car;780680:car;default_car;Crit'air 1;Gazole;0;6
780682;car;780682:car;default_car;Crit'air 1;Gazole;0;6
1314119;car;1314119:car;default_car;Crit'air 1;Gazole;0;6
1314118;car;1314118:car;default_car;Crit'air 1;Gazole;0;6
1686091;car;1686091:car;default_car;Crit'air 1;Gazole;0;6
1686089;car;1686089:car;default_car;Crit'air 1;Gazole;0;6
1686088;car;1686088:car;default_car;Crit'air 1;Gazole;0;6
1686090;car;1686090:car;default_car;Crit'air 1;Gazole;0;6
1972772;car;1972772:car;default_car;Crit'air 1;Gazole;0;6
1972773;car;1972773:car;default_car;Crit'air 1;Gazole;0;6
1972769;car;1972769:car;default_car;Crit'air 1;Gazole;0;6
1972771;car;1972771:car;default_car;Crit'air 1;Gazole;0;6
1972770;car;1972770:car;default_car;Crit'air 1;Gazole;0;6
2075815;car;2075815:car;default_car;Crit'air 1;Gazole;0;6
2075813;car;2075813:car;default_car;Crit'air 1;Gazole;0;6
2075814;car;2075814:car;default_car;Crit'air 1;Gazole;0;6
2075816;car;2075816:car;default_car;Crit'air 1;Gazole;0;6
2097041;car;2097041:car;default_car;Crit'air 1;Gazole;0;6
2097040;car;2097040:car;default_car;Crit'air 1;Gazole;0;6
2097039;car;2097039:car;default_car;Crit'air 1;Gazole;0;6
2697553;car;2697553:car;default_car;Crit'air 1;Gazole;0;6
2697554;car;2697554:car;default_car;Crit'air 1;Gazole;0;6
2697549;car;2697549:car;default_car;Crit'air 1;Gazole;0;6
2697551;car;2697551:car;default_car;Crit'air 1;Gazole;0;6
2697550;car;2697550:car;default_car;Crit'air 1;Gazole;0;6
2697552;car;2697552:car;default_car;Crit'air 1;Gazole;0;6
2737851;car;2737851:car;default_car;Crit'air 1;Gazole;0;6
2737850;car;2737850:car;default_car;Crit'air 1;Gazole;0;6
17234;car;17234:car;default_car;Crit'air 1;Gazole;0;6
17235;car;17235:car;default_car;Crit'air 1;Gazole;0;6
323746;car;323746:car;default_car;Crit'air 1;Gazole;0;6
323747;car;323747:car;default_car;Crit'air 1;Gazole;0;6
323745;car;323745:car;default_car;Crit'air 1;Gazole;0;6
822901;car;822901:car;default_car;Crit'air 1;Gazole;0;6
822905;car;822905:car;default_car;Crit'air 1;Gazole;0;6
822906;car;822906:car;default_car;Crit'air 1;Gazole;0;6
822904;car;822904:car;default_car;Crit'air 1;Gazole;0;6
822903;car;822903:car;default_car;Crit'air 1;Gazole;0;6
822902;car;822902:car;default_car;Crit'air 1;Gazole;0;6
1281024;car;1281024:car;default_car;Crit'air 1;Gazole;0;6
1281025;car;1281025:car;default_car;Crit'air 1;Gazole;0;6
1281023;car;1281023:car;default_car;Crit'air 1;Gazole;0;6
1281022;car;1281022:car;default_car;Crit'air 1;Gazole;0;6
1865051;car;1865051:car;default_car;Crit'air 1;Gazole;0;6
1865050;car;1865050:car;default_car;Crit'air 1;Gazole;0;6
2707066;car;2707066:car;default_car;Crit'air 1;Gazole;0;6
2707068;car;2707068:car;default_car;Crit'air 1;Gazole;0;6
2707067;car;2707067:car;default_car;Crit'air 1;Gazole;0;6
1906680;car;1906680:car;default_car;Crit'air 1;Gazole;0;6
1906681;car;1906681:car;default_car;Crit'air 1;Gazole;0;6
1906682;car;1906682:car;default_car;Crit'air 1;Gazole;0;6
2631588;car;2631588:car;default_car;Crit'air 1;Gazole;0;6
2631587;car;2631587:car;default_car;Crit'air 1;Gazole;0;6
17453;car;17453:car;default_car;Crit'air 1;Gazole;0;6
17454;car;17454:car;default_car;Crit'air 1;Gazole;0;6
17455;car;17455:car;default_car;Crit'air 1;Gazole;0;6
17456;car;17456:car;default_car;Crit'air 1;Gazole;0;6
207496;car;207496:car;default_car;Crit'air 1;Gazole;0;6
207497;car;207497:car;default_car;Crit'air 1;Gazole;0;6
207498;car;207498:car;default_car;Crit'air 1;Gazole;0;6
263195;car;263195:car;default_car;Crit'air 1;Gazole;0;6
263194;car;263194:car;default_car;Crit'air 1;Gazole;0;6
263196;car;263196:car;default_car;Crit'air 1;Gazole;0;6
295904;car;295904:car;default_car;Crit'air 1;Gazole;0;6
295903;car;295903:car;default_car;Crit'air 1;Gazole;0;6
295905;car;295905:car;default_car;Crit'air 1;Gazole;0;6
402771;car;402771:car;default_car;Crit'air 1;Gazole;0;6
402769;car;402769:car;default_car;Crit'air 1;Gazole;0;6
402770;car;402770:car;default_car;Crit'air 1;Gazole;0;6
562169;car;562169:car;default_car;Crit'air 1;Gazole;0;6
562171;car;562171:car;default_car;Crit'air 1;Gazole;0;6
562168;car;562168:car;default_car;Crit'air 1;Gazole;0;6
562170;car;562170:car;default_car;Crit'air 1;Gazole;0;6
772288;car;772288:car;default_car;Crit'air 1;Gazole;0;6
819695;car;819695:car;default_car;Crit'air 1;Gazole;0;6
819696;car;819696:car;default_car;Crit'air 1;Gazole;0;6
819697;car;819697:car;default_car;Crit'air 1;Gazole;0;6
1171489;car;1171489:car;default_car;Crit'air 1;Gazole;0;6
1171491;car;1171491:car;default_car;Crit'air 1;Gazole;0;6
1171490;car;1171490:car;default_car;Crit'air 1;Gazole;0;6
1171488;car;1171488:car;default_car;Crit'air 1;Gazole;0;6
1171487;car;1171487:car;default_car;Crit'air 1;Gazole;0;6
1486010;car;1486010:car;default_car;Crit'air 1;Gazole;0;6
1486009;car;1486009:car;default_car;Crit'air 1;Gazole;0;6
1486012;car;1486012:car;default_car;Crit'air 1;Gazole;0;6
1486011;car;1486011:car;default_car;Crit'air 1;Gazole;0;6
1832476;car;1832476:car;default_car;Crit'air 1;Gazole;0;6
1832475;car;1832475:car;default_car;Crit'air 1;Gazole;0;6
1832474;car;1832474:car;default_car;Crit'air 1;Gazole;0;6
1832473;car;1832473:car;default_car;Crit'air 1;Gazole;0;6
1915694;car;1915694:car;default_car;Crit'air 1;Gazole;0;6
2029404;car;2029404:car;default_car;Crit'air 1;Gazole;0;6
2029405;car;2029405:car;default_car;Crit'air 1;Gazole;0;6
2029402;car;2029402:car;default_car;Crit'air 1;Gazole;0;6
2029403;car;2029403:car;default_car;Crit'air 1;Gazole;0;6
2071077;car;2071077:car;default_car;Crit'air 1;Gazole;0;6
2071078;car;2071078:car;default_car;Crit'air 1;Gazole;0;6
2071079;car;2071079:car;default_car;Crit'air 1;Gazole;0;6
2071076;car;2071076:car;default_car;Crit'air 1;Gazole;0;6
2071080;car;2071080:car;default_car;Crit'air 1;Gazole;0;6
2154928;car;2154928:car;default_car;Crit'air 1;Gazole;0;6
2154931;car;2154931:car;default_car;Crit'air 1;Gazole;0;6
2154930;car;2154930:car;default_car;Crit'air 1;Gazole;0;6
2154929;car;2154929:car;default_car;Crit'air 1;Gazole;0;6
2154927;car;2154927:car;default_car;Crit'air 1;Gazole;0;6
2237739;car;2237739:car;default_car;Crit'air 1;Gazole;0;6
2237738;car;2237738:car;default_car;Crit'air 1;Gazole;0;6
2344830;car;2344830:car;default_car;Crit'air 1;Gazole;0;6
2344832;car;2344832:car;default_car;Crit'air 1;Gazole;0;6
2344833;car;2344833:car;default_car;Crit'air 1;Gazole;0;6
2344831;car;2344831:car;default_car;Crit'air 1;Gazole;0;6
2492719;car;2492719:car;default_car;Crit'air 1;Gazole;0;6
2492718;car;2492718:car;default_car;Crit'air 1;Gazole;0;6
2492716;car;2492716:car;default_car;Crit'air 1;Gazole;0;6
2492717;car;2492717:car;default_car;Crit'air 1;Gazole;0;6
2492715;car;2492715:car;default_car;Crit'air 1;Gazole;0;6
2558208;car;2558208:car;default_car;Crit'air 1;Gazole;0;6
2558206;car;2558206:car;default_car;Crit'air 1;Gazole;0;6
2558209;car;2558209:car;default_car;Crit'air 1;Gazole;0;6
2558207;car;2558207:car;default_car;Crit'air 1;Gazole;0;6
2793225;car;2793225:car;default_car;Crit'air 1;Gazole;0;6
387288;car;387288:car;default_car;Crit'air 1;Gazole;0;6
387284;car;387284:car;default_car;Crit'air 1;Gazole;0;6
387287;car;387287:car;default_car;Crit'air 1;Gazole;0;6
387283;car;387283:car;default_car;Crit'air 1;Gazole;0;6
387286;car;387286:car;default_car;Crit'air 1;Gazole;0;6
387285;car;387285:car;default_car;Crit'air 1;Gazole;0;6
387289;car;387289:car;default_car;Crit'air 1;Gazole;0;6
387290;car;387290:car;default_car;Crit'air 1;Gazole;0;6
387291;car;387291:car;default_car;Crit'air 1;Gazole;0;6
735166;car;735166:car;default_car;Crit'air 1;Gazole;0;6
735168;car;735168:car;default_car;Crit'air 1;Gazole;0;6
735165;car;735165:car;default_car;Crit'air 1;Gazole;0;6
735167;car;735167:car;default_car;Crit'air 1;Gazole;0;6
876217;car;876217:car;default_car;Crit'air 1;Gazole;0;6
876215;car;876215:car;default_car;Crit'air 1;Gazole;0;6
876216;car;876216:car;default_car;Crit'air 1;Gazole;0;6
876218;car;876218:car;default_car;Crit'air 1;Gazole;0;6
938570;car;938570:car;default_car;Crit'air 1;Gazole;0;6
938569;car;938569:car;default_car;Crit'air 1;Gazole;0;6
938571;car;938571:car;default_car;Crit'air 1;Gazole;0;6
938572;car;938572:car;default_car;Crit'air 1;Gazole;0;6
1017053;car;1017053:car;default_car;Crit'air 1;Gazole;0;6
1017054;car;1017054:car;default_car;Crit'air 1;Gazole;0;6
1017055;car;1017055:car;default_car;Crit'air 1;Gazole;0;6
1023875;car;1023875:car;default_car;Crit'air 1;Gazole;0;6
1023876;car;1023876:car;default_car;Crit'air 1;Gazole;0;6
1023877;car;1023877:car;default_car;Crit'air 1;Gazole;0;6
1405851;car;1405851:car;default_car;Crit'air 1;Gazole;0;6
1405853;car;1405853:car;default_car;Crit'air 1;Gazole;0;6
1405852;car;1405852:car;default_car;Crit'air 1;Gazole;0;6
1439505;car;1439505:car;default_car;Crit'air 1;Gazole;0;6
1439506;car;1439506:car;default_car;Crit'air 1;Gazole;0;6
1626699;car;1626699:car;default_car;Crit'air 1;Gazole;0;6
1626700;car;1626700:car;default_car;Crit'air 1;Gazole;0;6
1626698;car;1626698:car;default_car;Crit'air 1;Gazole;0;6
1721612;car;1721612:car;default_car;Crit'air 1;Gazole;0;6
1721611;car;1721611:car;default_car;Crit'air 1;Gazole;0;6
1780578;car;1780578:car;default_car;Crit'air 1;Gazole;0;6
1780574;car;1780574:car;default_car;Crit'air 1;Gazole;0;6
1780577;car;1780577:car;default_car;Crit'air 1;Gazole;0;6
1780575;car;1780575:car;default_car;Crit'air 1;Gazole;0;6
1780576;car;1780576:car;default_car;Crit'air 1;Gazole;0;6
1833885;car;1833885:car;default_car;Crit'air 1;Gazole;0;6
1833883;car;1833883:car;default_car;Crit'air 1;Gazole;0;6
1833884;car;1833884:car;default_car;Crit'air 1;Gazole;0;6
1833882;car;1833882:car;default_car;Crit'air 1;Gazole;0;6
2240329;car;2240329:car;default_car;Crit'air 1;Gazole;0;6
2240330;car;2240330:car;default_car;Crit'air 1;Gazole;0;6
2240327;car;2240327:car;default_car;Crit'air 1;Gazole;0;6
2240328;car;2240328:car;default_car;Crit'air 1;Gazole;0;6
