route_id,service_id,trip_id,direction_id,trip_headsign,shape_id
line:69,27_1311099,2039082,0,Ramonville,11972
line:69,27_1313171,2041148,0,Ramonville,11972
line:69,27_1312975,2040954,1,Borderouge,11973
line:69,27_1312889,2040868,0,Ramonville,11972
line:69,27_1312815,2040795,1,Borderouge,11973
line:69,27_1311103,2039086,0,Ramonville,11972
line:69,27_1311918,2039900,1,Borderouge,11973
line:69,27_1312604,2040585,1,Borderouge,11973
line:69,27_1311079,2039062,0,Ramonville,11972
line:69,27_1311262,2039245,0,Ramonville,11972
line:69,27_1312144,2040125,0,Ramonville,11972
line:69,27_1311436,2039419,1,Borderouge,11973
line:69,27_1312000,2039982,1,Borderouge,11973
line:69,27_1311544,2039527,1,Borderouge,11973
line:69,27_1313116,2041094,1,Borderouge,11973
line:69,27_1311479,2039462,1,Borderouge,11973
line:69,27_1311880,2039862,0,Ramonville,11972
line:69,27_1313011,2040990,1,Borderouge,11973
line:69,27_1312174,2040155,0,Ramonville,11972
line:69,27_1311397,2039380,1,Borderouge,11973
line:69,27_1312723,2040703,0,Ramonville,11972
line:69,27_1311954,2039936,1,Borderouge,11973
line:69,27_1310993,2038976,0,Ramonville,11972
line:69,27_1313287,2041261,1,Borderouge,11973
line:69,27_1313201,2041178,1,Borderouge,11973
line:69,27_1312442,2040423,1,Borderouge,11973
line:69,27_1312375,2040356,0,Ramonville,11972
line:69,27_1311286,2039269,0,Ramonville,11972
line:69,27_1312436,2040417,1,Borderouge,11973
line:69,27_1312372,2040353,0,Ramonville,11972
line:69,27_1312820,2040800,1,Borderouge,11973
line:69,27_1311633,2039616,1,Borderouge,11973
line:69,27_1312992,2040971,1,Borderouge,11973
line:69,27_1313220,2041196,0,Ramonville,11972
line:69,27_1311792,2039774,0,Ramonville,11972
line:69,27_1312808,2040788,1,Borderouge,11973
line:69,27_1312180,2040161,0,Ramonville,11972
line:69,27_1313376,2041346,0,Ramonville,11972
line:69,27_1311900,2039882,1,Borderouge,11973
line:69,27_1313053,2041031,0,Ramonville,11972
line:69,27_1312676,2040656,0,Ramonville,11972
line:69,27_1311694,2039677,1,Borderouge,11973
line:69,27_1313164,2041141,0,Ramonville,11972
line:69,27_1311828,2039810,0,Ramonville,11972
line:69,27_1312822,2040802,1,Borderouge,11973
line:69,27_1334935,2063462,0,Ramonville,11972
line:69,27_1312781,2040761,1,Borderouge,11973
line:69,27_1313305,2041277,0,Ramonville,11972
line:69,27_1312064,2040046,1,Borderouge,11973
line:69,27_1312974,2040953,1,Borderouge,11973
line:69,27_1312029,2040011,1,Borderouge,11973
line:69,27_1312292,2040273,0,Ramonville,11972
line:69,27_1311160,2039143,0,Ramonville,11972
line:69,27_1311935,2039917,1,Borderouge,11973
line:69,27_1312076,2040058,1,Borderouge,11973
line:69,27_1312733,2040713,0,Ramonville,11972
line:69,27_1312261,2040242,0,Ramonville,11972
line:69,27_1312663,2040643,0,Ramonville,11972
line:69,27_1313401,2041371,1,Borderouge,11973
line:69,27_1311777,2039759,0,Ramonville,11972
line:69,27_1316818,2043644,0,Ramonville,11972
line:69,27_1312602,2040583,1,Borderouge,11973
line:69,27_1312726,2040706,0,Ramonville,11972
line:69,27_1312736,2040716,0,Ramonville,11972
line:69,27_1311902,2039884,1,Borderouge,11973
line:69,27_1312149,2040130,0,Ramonville,11972
line:69,27_1311977,2039959,1,Borderouge,11973
line:69,27_1313198,2041175,1,Borderouge,11973
line:69,27_1312378,2040359,1,Borderouge,11973
line:69,27_1313208,2041185,1,Borderouge,11973
line:69,27_1313037,2041015,0,Ramonville,11972
line:69,27_1311437,2039420,1,Borderouge,11973
line:69,27_1312006,2039988,1,Borderouge,11973
line:69,27_1311684,2039667,1,Borderouge,11973
line:69,27_1312646,2040626,0,Ramonville,11972
line:69,27_1311086,2039069,0,Ramonville,11972
line:69,27_1311106,2039089,0,Ramonville,11972
line:69,27_1312171,2040152,0,Ramonville,11972
line:69,27_1313179,2041156,0,Ramonville,11972
line:69,27_1312147,2040128,0,Ramonville,11972
line:69,27_1311923,2039905,1,Borderouge,11973
line:69,27_1311821,2039803,0,Ramonville,11972
line:69,27_1311729,2039711,0,Ramonville,11972
line:69,27_1311052,2039035,0,Ramonville,11972
line:69,27_1313093,2041071,1,Borderouge,11973
line:69,27_1312775,2040755,1,Borderouge,11973
line:69,27_1311457,2039440,1,Borderouge,11973
line:69,27_1311304,2039287,0,Ramonville,11972
line:69,27_1312102,2040084,1,Borderouge,11973
line:69,27_1312813,2040793,1,Borderouge,11973
line:69,27_1311519,2039502,1,Borderouge,11973
line:69,27_1312509,2040490,1,Borderouge,11973
line:69,27_1313089,2041067,1,Borderouge,11973
line:69,27_1311525,2039508,1,Borderouge,11973
line:69,27_1312286,2040267,0,Ramonville,11972
line:69,27_1312304,2040285,0,Ramonville,11972
line:69,27_1313204,2041181,1,Borderouge,11973
line:69,27_1313092,2041070,1,Borderouge,11973
line:69,27_1311210,2039193,0,Ramonville,11972
line:69,27_1312480,2040461,1,Borderouge,11973
line:69,27_1311203,2039186,0,Ramonville,11972
line:69,27_1312042,2040024,1,Borderouge,11973
line:69,27_1312510,2040491,1,Borderouge,11973
line:69,27_1312458,2040439,1,Borderouge,11973
line:69,27_1312734,2040714,0,Ramonville,11972
line:69,27_1311356,2039339,1,Borderouge,11973
line:69,27_1312328,2040309,0,Ramonville,11972
line:69,27_1311675,2039658,1,Borderouge,11973
line:69,27_1312756,2040736,1,Borderouge,11973
line:69,27_1311388,2039371,1,Borderouge,11973
line:69,27_1313206,2041183,1,Borderouge,11973
line:69,27_1311083,2039066,0,Ramonville,11972
line:69,27_1312980,2040959,1,Borderouge,11973
line:69,27_1334910,2063441,0,Ramonville,11972
line:69,27_1312769,2040749,1,Borderouge,11973
line:69,27_1311510,2039493,1,Borderouge,11973
line:69,27_1313118,2041096,1,Borderouge,11973
line:69,27_1311826,2039808,0,Ramonville,11972
line:69,27_1311006,2038989,0,Ramonville,11972
line:69,27_1312225,2040206,0,Ramonville,11972
line:69,27_1316870,2043694,0,Ramonville,11972
line:69,27_1311156,2039139,0,Ramonville,11972
line:69,27_1313141,2041119,1,Borderouge,11973
line:69,27_1312899,2040878,0,Ramonville,11972
line:69,27_1311260,2039243,0,Ramonville,11972
line:69,27_1311384,2039367,1,Borderouge,11973
line:69,27_1313230,2041206,1,Borderouge,11973
line:69,27_1311173,2039156,0,Ramonville,11972
line:69,27_1312032,2040014,1,Borderouge,11973
line:69,27_1311174,2039157,0,Ramonville,11972
line:69,27_1310997,2038980,0,Ramonville,11972
line:69,27_1312799,2040779,1,Borderouge,11973
line:69,27_1311071,2039054,0,Ramonville,11972
line:69,27_1311896,2039878,1,Borderouge,11973
line:69,27_1311843,2039825,0,Ramonville,11972
line:69,27_1312165,2040146,0,Ramonville,11972
line:69,27_1311657,2039640,1,Borderouge,11973
line:69,27_1312581,2040562,1,Borderouge,11973
line:69,27_1311739,2039721,0,Ramonville,11972
line:69,27_1313091,2041069,1,Borderouge,11973
line:69,27_1334964,2063486,0,Ramonville,11972
line:69,27_1311758,2039740,0,Ramonville,11972
line:69,27_1311748,2039730,0,Ramonville,11972
line:69,27_1311058,2039041,0,Ramonville,11972
line:69,27_1312981,2040960,1,Borderouge,11973
line:69,27_1312279,2040260,0,Ramonville,11972
line:69,27_1311452,2039435,1,Borderouge,11973
line:69,27_1311344,2039327,1,Borderouge,11973
line:69,27_1311257,2039240,0,Ramonville,11972
line:69,27_1312767,2040747,1,Borderouge,11973
line:69,27_1312685,2040665,0,Ramonville,11972
line:69,27_1312333,2040314,0,Ramonville,11972
line:69,27_1313282,2041256,1,Borderouge,11973
line:69,27_1311909,2039891,1,Borderouge,11973
line:69,27_1311135,2039118,0,Ramonville,11972
line:69,27_1310998,2038981,0,Ramonville,11972
line:69,27_1312081,2040063,1,Borderouge,11973
line:69,27_1311394,2039377,1,Borderouge,11973
line:69,27_1312861,2040840,0,Ramonville,11972
line:69,27_1311903,2039885,1,Borderouge,11973
line:69,27_1311401,2039384,1,Borderouge,11973
line:69,27_1311246,2039229,0,Ramonville,11972
line:69,27_1311144,2039127,0,Ramonville,11972
line:69,27_1312051,2040033,1,Borderouge,11973
line:69,27_1313268,2041242,0,Ramonville,11972
line:69,27_1311318,2039301,0,Ramonville,11972
line:69,27_1311643,2039626,1,Borderouge,11973
line:69,27_1310983,2038966,0,Ramonville,11972
line:69,27_1311569,2039552,1,Borderouge,11973
line:69,27_1311616,2039599,1,Borderouge,11973
line:69,27_1311168,2039151,0,Ramonville,11972
line:69,27_1313373,2041343,0,Ramonville,11972
line:69,27_1311608,2039591,1,Borderouge,11973
line:69,27_1311863,2039845,0,Ramonville,11972
line:69,27_1311798,2039780,0,Ramonville,11972
line:69,27_1313022,2041000,0,Ramonville,11972
line:69,27_1311722,2039704,0,Ramonville,11972
line:69,27_1311785,2039767,0,Ramonville,11972
line:69,27_1312901,2040880,0,Ramonville,11972
line:69,27_1311120,2039103,0,Ramonville,11972
line:69,27_1311145,2039128,0,Ramonville,11972
line:69,27_1311053,2039036,0,Ramonville,11972
line:69,27_1312128,2040109,0,Ramonville,11972
line:69,27_1311871,2039853,0,Ramonville,11972
line:69,27_1312970,2040949,1,Borderouge,11973
line:69,27_1311879,2039861,0,Ramonville,11972
line:69,27_1312253,2040234,0,Ramonville,11972
line:69,27_1311537,2039520,1,Borderouge,11973
line:69,27_1311838,2039820,0,Ramonville,11972
line:69,27_1312951,2040930,1,Borderouge,11973
line:69,27_1312897,2040876,0,Ramonville,11972
line:69,27_1313343,2041314,1,Borderouge,11973
line:69,27_1311107,2039090,0,Ramonville,11972
line:69,27_1311195,2039178,0,Ramonville,11972
line:69,27_1313207,2041184,1,Borderouge,11973
line:69,27_1312591,2040572,1,Borderouge,11973
line:69,27_1311237,2039220,0,Ramonville,11972
line:69,27_1316845,2043670,1,Borderouge,11973
line:69,27_1312495,2040476,1,Borderouge,11973
line:69,27_1312161,2040142,0,Ramonville,11972
line:69,27_1311911,2039893,1,Borderouge,11973
line:69,27_1311542,2039525,1,Borderouge,11973
line:69,27_1312541,2040522,1,Borderouge,11973
line:69,27_1311444,2039427,1,Borderouge,11973
line:69,27_1311125,2039108,0,Ramonville,11972
line:69,27_1313313,2041285,1,Borderouge,11973
line:69,27_1311931,2039913,1,Borderouge,11973
line:69,27_1311414,2039397,1,Borderouge,11973
line:69,27_1312586,2040567,1,Borderouge,11973
line:69,27_1312415,2040396,1,Borderouge,11973
line:69,27_1334915,2063445,0,Ramonville,11972
line:69,27_1313149,2041127,1,Borderouge,11973
line:69,27_1311297,2039280,0,Ramonville,11972
line:69,27_1311231,2039214,0,Ramonville,11972
line:69,27_1311323,2039306,0,Ramonville,11972
line:69,27_1311561,2039544,1,Borderouge,11973
line:69,27_1312339,2040320,0,Ramonville,11972
line:69,27_1334899,2063431,0,Ramonville,11972
line:69,27_1311665,2039648,1,Borderouge,11973
line:69,27_1311673,2039656,1,Borderouge,11973
line:69,27_1311820,2039802,0,Ramonville,11972
line:69,27_1312804,2040784,1,Borderouge,11973
line:69,27_1312427,2040408,1,Borderouge,11973
line:69,27_1311728,2039710,0,Ramonville,11972
line:69,27_1312657,2040637,0,Ramonville,11972
line:69,27_1311002,2038985,0,Ramonville,11972
line:69,27_1311682,2039665,1,Borderouge,11973
line:69,27_1313162,2041139,0,Ramonville,11972
line:69,27_1311110,2039093,0,Ramonville,11972
line:69,27_1313277,2041251,0,Ramonville,11972
line:69,27_1311084,2039067,0,Ramonville,11972
line:69,27_1311688,2039671,1,Borderouge,11973
line:69,27_1312987,2040966,1,Borderouge,11973
line:69,27_1311611,2039594,1,Borderouge,11973
line:69,27_1312994,2040973,1,Borderouge,11973
line:69,27_1311056,2039039,0,Ramonville,11972
line:69,27_1313085,2041063,1,Borderouge,11973
line:69,27_1311550,2039533,1,Borderouge,11973
line:69,27_1312514,2040495,1,Borderouge,11973
line:69,27_1312860,2040839,0,Ramonville,11972
line:69,27_1313168,2041145,0,Ramonville,11972
line:69,27_1312422,2040403,1,Borderouge,11973
line:69,27_1311181,2039164,0,Ramonville,11972
line:69,27_1311786,2039768,0,Ramonville,11972
line:69,27_1334894,2063428,1,Borderouge,11973
line:69,27_1311948,2039930,1,Borderouge,11973
line:69,27_1311982,2039964,1,Borderouge,11973
line:69,27_1312441,2040422,1,Borderouge,11973
line:69,27_1313001,2040980,1,Borderouge,11973
line:69,27_1312256,2040237,0,Ramonville,11972
line:69,27_1311180,2039163,0,Ramonville,11972
line:69,27_1313043,2041021,0,Ramonville,11972
line:69,27_1311346,2039329,1,Borderouge,11973
line:69,27_1312115,2040096,0,Ramonville,11972
line:69,27_1312208,2040189,0,Ramonville,11972
line:69,27_1312072,2040054,1,Borderouge,11973
line:69,27_1311281,2039264,0,Ramonville,11972
line:69,27_1311482,2039465,1,Borderouge,11973
line:69,27_1313262,2041236,0,Ramonville,11972
line:69,27_1311767,2039749,0,Ramonville,11972
line:69,27_1311513,2039496,1,Borderouge,11973
line:69,27_1311038,2039021,0,Ramonville,11972
line:69,27_1311886,2039868,0,Ramonville,11972
line:69,27_1311222,2039205,0,Ramonville,11972
line:69,27_1312754,2040734,0,Ramonville,11972
line:69,27_1311298,2039281,0,Ramonville,11972
line:69,27_1312693,2040673,0,Ramonville,11972
line:69,27_1311807,2039789,0,Ramonville,11972
line:69,27_1313067,2041045,0,Ramonville,11972
line:69,27_1313412,2041382,1,Borderouge,11973
line:69,27_1312247,2040228,0,Ramonville,11972
line:69,27_1312679,2040659,0,Ramonville,11972
line:69,27_1311206,2039189,0,Ramonville,11972
line:69,27_1313232,2041208,1,Borderouge,11973
line:69,27_1334897,2063430,0,Ramonville,11972
line:69,27_1311703,2039685,0,Ramonville,11972
line:69,27_1311881,2039863,0,Ramonville,11972
line:69,27_1311762,2039744,0,Ramonville,11972
line:69,27_1334936,2063463,0,Ramonville,11972
line:69,27_1311568,2039551,1,Borderouge,11973
line:69,27_1313211,2041188,1,Borderouge,11973
line:69,27_1311118,2039101,0,Ramonville,11972
line:69,27_1311639,2039622,1,Borderouge,11973
line:69,27_1312199,2040180,0,Ramonville,11972
line:69,27_1311090,2039073,0,Ramonville,11972
line:69,27_1311921,2039903,1,Borderouge,11973
line:69,27_1311476,2039459,1,Borderouge,11973
line:69,27_1313416,2041386,1,Borderouge,11973
line:69,27_1313193,2041170,1,Borderouge,11973
line:69,27_1310991,2038974,0,Ramonville,11972
line:69,27_1311853,2039835,0,Ramonville,11972
line:69,27_1312136,2040117,0,Ramonville,11972
line:69,27_1310966,2038949,0,Ramonville,11972
line:69,27_1310955,2038938,0,Ramonville,11972
line:69,27_1316867,2043692,1,Borderouge,11973
line:69,27_1311075,2039058,0,Ramonville,11972
line:69,27_1313036,2041014,0,Ramonville,11972
line:69,27_1311151,2039134,0,Ramonville,11972
line:69,27_1312231,2040212,0,Ramonville,11972
line:69,27_1311198,2039181,0,Ramonville,11972
line:69,27_1312433,2040414,1,Borderouge,11973
line:69,27_1311022,2039005,0,Ramonville,11972
line:69,27_1311272,2039255,0,Ramonville,11972
line:69,27_1312028,2040010,1,Borderouge,11973
line:69,27_1311625,2039608,1,Borderouge,11973
line:69,27_1312321,2040302,0,Ramonville,11972
line:69,27_1311041,2039024,0,Ramonville,11972
line:69,27_1312368,2040349,0,Ramonville,11972
line:69,27_1311236,2039219,0,Ramonville,11972
line:69,27_1311775,2039757,0,Ramonville,11972
line:69,27_1311626,2039609,1,Borderouge,11973
line:69,27_1312239,2040220,0,Ramonville,11972
line:69,27_1313096,2041074,1,Borderouge,11973
line:69,27_1312361,2040342,0,Ramonville,11972
line:69,27_1313131,2041109,1,Borderouge,11973
line:69,27_1312950,2040929,1,Borderouge,11973
line:69,27_1311829,2039811,0,Ramonville,11972
line:69,27_1312918,2040897,0,Ramonville,11972
line:69,27_1311973,2039955,1,Borderouge,11973
line:69,27_1313153,2041130,0,Ramonville,11972
line:69,27_1313078,2041056,1,Borderouge,11973
line:69,27_1311204,2039187,0,Ramonville,11972
line:69,27_1312930,2040909,0,Ramonville,11972
line:69,27_1312807,2040787,1,Borderouge,11973
line:69,27_1311630,2039613,1,Borderouge,11973
line:69,27_1312196,2040177,0,Ramonville,11972
line:69,27_1311012,2038995,0,Ramonville,11972
line:69,27_1312640,2040621,1,Borderouge,11973
line:69,27_1312738,2040718,0,Ramonville,11972
line:69,27_1312844,2040823,0,Ramonville,11972
line:69,27_1311934,2039916,1,Borderouge,11973
line:69,27_1312009,2039991,1,Borderouge,11973
line:69,27_1312942,2040921,1,Borderouge,11973
line:69,27_1312132,2040113,0,Ramonville,11972
line:69,27_1334942,2063469,1,Borderouge,11973
line:69,27_1311213,2039196,0,Ramonville,11972
line:69,27_1313209,2041186,1,Borderouge,11973
line:69,27_1311850,2039832,0,Ramonville,11972
line:69,27_1312985,2040964,1,Borderouge,11973
line:69,27_1311737,2039719,0,Ramonville,11972
line:69,27_1312866,2040845,0,Ramonville,11972
line:69,27_1312847,2040826,0,Ramonville,11972
line:69,27_1313223,2041199,0,Ramonville,11972
line:69,27_1311951,2039933,1,Borderouge,11973
line:69,27_1312667,2040647,0,Ramonville,11972
line:69,27_1312689,2040669,0,Ramonville,11972
line:69,27_1311549,2039532,1,Borderouge,11973
line:69,27_1312511,2040492,1,Borderouge,11973
line:69,27_1316851,2043676,1,Borderouge,11973
line:69,27_1312695,2040675,0,Ramonville,11972
line:69,27_1311126,2039109,0,Ramonville,11972
line:69,27_1313049,2041027,0,Ramonville,11972
line:69,27_1311990,2039972,1,Borderouge,11973
line:69,27_1312307,2040288,0,Ramonville,11972
line:69,27_1311858,2039840,0,Ramonville,11972
line:69,27_1312508,2040489,1,Borderouge,11973
line:69,27_1313364,2041334,0,Ramonville,11972
line:69,27_1311502,2039485,1,Borderouge,11973
line:69,27_1311395,2039378,1,Borderouge,11973
line:69,27_1313368,2041338,0,Ramonville,11972
line:69,27_1312312,2040293,0,Ramonville,11972
line:69,27_1334949,2063475,0,Ramonville,11972
line:69,27_1311377,2039360,1,Borderouge,11973
line:69,27_1311138,2039121,0,Ramonville,11972
line:69,27_1312703,2040683,0,Ramonville,11972
line:69,27_1316819,2043645,0,Ramonville,11972
line:69,27_1312618,2040599,1,Borderouge,11973
line:69,27_1311133,2039116,0,Ramonville,11972
line:69,27_1312797,2040777,1,Borderouge,11973
line:69,27_1311587,2039570,1,Borderouge,11973
line:69,27_1311192,2039175,0,Ramonville,11972
line:69,27_1311282,2039265,0,Ramonville,11972
line:69,27_1313034,2041012,0,Ramonville,11972
line:69,27_1334902,2063434,0,Ramonville,11972
line:69,27_1313267,2041241,0,Ramonville,11972
line:69,27_1311475,2039458,1,Borderouge,11973
line:69,27_1311066,2039049,0,Ramonville,11972
line:69,27_1312776,2040756,1,Borderouge,11973
line:69,27_1312920,2040899,0,Ramonville,11972
line:69,27_1311981,2039963,1,Borderouge,11973
line:69,27_1311243,2039226,0,Ramonville,11972
line:69,27_1311503,2039486,1,Borderouge,11973
line:69,27_1311219,2039202,0,Ramonville,11972
line:69,27_1311096,2039079,0,Ramonville,11972
line:69,27_1313029,2041007,0,Ramonville,11972
line:69,27_1311889,2039871,1,Borderouge,11973
line:69,27_1311316,2039299,0,Ramonville,11972
line:69,27_1311591,2039574,1,Borderouge,11973
line:69,27_1312007,2039989,1,Borderouge,11973
line:69,27_1312016,2039998,1,Borderouge,11973
line:69,27_1312818,2040798,1,Borderouge,11973
line:69,27_1311480,2039463,1,Borderouge,11973
line:69,27_1311533,2039516,1,Borderouge,11973
line:69,27_1334912,2063443,1,Borderouge,11973
line:69,27_1311321,2039304,0,Ramonville,11972
line:69,27_1311097,2039080,0,Ramonville,11972
line:69,27_1311188,2039171,0,Ramonville,11972
line:69,27_1311955,2039937,1,Borderouge,11973
line:69,27_1312038,2040020,1,Borderouge,11973
line:69,27_1311466,2039449,1,Borderouge,11973
line:69,27_1311076,2039059,0,Ramonville,11972
line:69,27_1311558,2039541,1,Borderouge,11973
line:69,27_1312709,2040689,0,Ramonville,11972
line:69,27_1335001,2063514,1,Borderouge,11973
line:69,27_1312234,2040215,0,Ramonville,11972
line:69,27_1311718,2039700,0,Ramonville,11972
line:69,27_1311149,2039132,0,Ramonville,11972
line:69,27_1313169,2041146,0,Ramonville,11972
line:69,27_1312264,2040245,0,Ramonville,11972
line:69,27_1312597,2040578,1,Borderouge,11973
line:69,27_1312493,2040474,1,Borderouge,11973
line:69,27_1311590,2039573,1,Borderouge,11973
line:69,27_1313351,2041322,1,Borderouge,11973
line:69,27_1312025,2040007,1,Borderouge,11973
line:69,27_1311526,2039509,1,Borderouge,11973
line:69,27_1313224,2041200,0,Ramonville,11972
line:69,27_1312605,2040586,1,Borderouge,11973
line:69,27_1312470,2040451,1,Borderouge,11973
line:69,27_1312576,2040557,1,Borderouge,11973
line:69,27_1313167,2041144,0,Ramonville,11972
line:69,27_1311232,2039215,0,Ramonville,11972
line:69,27_1312085,2040067,1,Borderouge,11973
line:69,27_1313314,2041286,1,Borderouge,11973
line:69,27_1311794,2039776,0,Ramonville,11972
line:69,27_1312439,2040420,1,Borderouge,11973
line:69,27_1311892,2039874,1,Borderouge,11973
line:69,27_1312365,2040346,0,Ramonville,11972
line:69,27_1311812,2039794,0,Ramonville,11972
line:69,27_1311693,2039676,1,Borderouge,11973
line:69,27_1312485,2040466,1,Borderouge,11973
line:69,27_1311714,2039696,0,Ramonville,11972
line:69,27_1312036,2040018,1,Borderouge,11973
line:69,27_1312794,2040774,1,Borderouge,11973
line:69,27_1311790,2039772,0,Ramonville,11972
line:69,27_1313408,2041378,1,Borderouge,11973
line:69,27_1311428,2039411,1,Borderouge,11973
line:69,27_1312050,2040032,1,Borderouge,11973
line:69,27_1311021,2039004,0,Ramonville,11972
line:69,27_1311653,2039636,1,Borderouge,11973
line:69,27_1311663,2039646,1,Borderouge,11973
line:69,27_1311207,2039190,0,Ramonville,11972
line:69,27_1311894,2039876,1,Borderouge,11973
line:69,27_1313214,2041191,1,Borderouge,11973
line:69,27_1312453,2040434,1,Borderouge,11973
line:69,27_1311715,2039697,0,Ramonville,11972
line:69,27_1312833,2040813,1,Borderouge,11973
line:69,27_1312955,2040934,1,Borderouge,11973
line:69,27_1313095,2041073,1,Borderouge,11973
line:69,27_1334904,2063436,0,Ramonville,11972
line:69,27_1312092,2040074,1,Borderouge,11973
line:69,27_1312515,2040496,1,Borderouge,11973
line:69,27_1311177,2039160,0,Ramonville,11972
line:69,27_1311765,2039747,0,Ramonville,11972
line:69,27_1311430,2039413,1,Borderouge,11973
line:69,27_1312489,2040470,1,Borderouge,11973
line:69,27_1311422,2039405,1,Borderouge,11973
line:69,27_1311239,2039222,0,Ramonville,11972
line:69,27_1312031,2040013,1,Borderouge,11973
line:69,27_1311559,2039542,1,Borderouge,11973
line:69,27_1312660,2040640,0,Ramonville,11972
line:69,27_1313336,2041307,0,Ramonville,11972
line:69,27_1313299,2041272,1,Borderouge,11973
line:69,27_1310984,2038967,0,Ramonville,11972
line:69,27_1312238,2040219,0,Ramonville,11972
line:69,27_1311359,2039342,1,Borderouge,11973
line:69,27_1313107,2041085,1,Borderouge,11973
line:69,27_1334924,2063453,1,Borderouge,11973
line:69,27_1312558,2040539,1,Borderouge,11973
line:69,27_1312681,2040661,0,Ramonville,11972
line:69,27_1311971,2039953,1,Borderouge,11973
line:69,27_1311031,2039014,0,Ramonville,11972
line:69,27_1313187,2041164,1,Borderouge,11973
line:69,27_1312670,2040650,0,Ramonville,11972
line:69,27_1312093,2040075,1,Borderouge,11973
line:69,27_1311704,2039686,0,Ramonville,11972
line:69,27_1311081,2039064,0,Ramonville,11972
line:69,27_1311085,2039068,0,Ramonville,11972
line:69,27_1311629,2039612,1,Borderouge,11973
line:69,27_1312946,2040925,1,Borderouge,11973
line:69,27_1312401,2040382,1,Borderouge,11973
line:69,27_1316854,2043679,1,Borderouge,11973
line:69,27_1313271,2041245,0,Ramonville,11972
line:69,27_1311623,2039606,1,Borderouge,11973
line:69,27_1313363,2041333,0,Ramonville,11972
line:69,27_1311268,2039251,0,Ramonville,11972
line:69,27_1311851,2039833,0,Ramonville,11972
line:69,27_1312311,2040292,0,Ramonville,11972
line:69,27_1312710,2040690,0,Ramonville,11972
line:69,27_1311418,2039401,1,Borderouge,11973
line:69,27_1312779,2040759,1,Borderouge,11973
line:69,27_1311370,2039353,1,Borderouge,11973
line:69,27_1311578,2039561,1,Borderouge,11973
line:69,27_1311098,2039081,0,Ramonville,11972
line:69,27_1311193,2039176,0,Ramonville,11972
line:69,27_1313366,2041336,0,Ramonville,11972
line:69,27_1312595,2040576,1,Borderouge,11973
line:69,27_1312851,2040830,0,Ramonville,11972
line:69,27_1312995,2040974,1,Borderouge,11973
line:69,27_1311154,2039137,0,Ramonville,11972
line:69,27_1313274,2041248,0,Ramonville,11972
line:69,27_1312687,2040667,0,Ramonville,11972
line:69,27_1312026,2040008,1,Borderouge,11973
line:69,27_1313144,2041122,1,Borderouge,11973
line:69,27_1312257,2040238,0,Ramonville,11972
line:69,27_1311287,2039270,0,Ramonville,11972
line:69,27_1312501,2040482,1,Borderouge,11973
line:69,27_1311582,2039565,1,Borderouge,11973
line:69,27_1311873,2039855,0,Ramonville,11972
line:69,27_1311928,2039910,1,Borderouge,11973
line:69,27_1313219,2041195,0,Ramonville,11972
line:69,27_1312294,2040275,0,Ramonville,11972
line:69,27_1316864,2043689,1,Borderouge,11973
line:69,27_1311068,2039051,0,Ramonville,11972
line:69,27_1311833,2039815,0,Ramonville,11972
line:69,27_1311846,2039828,0,Ramonville,11972
line:69,27_1312506,2040487,1,Borderouge,11973
line:69,27_1311449,2039432,1,Borderouge,11973
line:69,27_1312712,2040692,0,Ramonville,11972
line:69,27_1311462,2039445,1,Borderouge,11973
line:69,27_1312548,2040529,1,Borderouge,11973
line:69,27_1312830,2040810,1,Borderouge,11973
line:69,27_1312787,2040767,1,Borderouge,11973
line:69,27_1311744,2039726,0,Ramonville,11972
line:69,27_1311926,2039908,1,Borderouge,11973
line:69,27_1311764,2039746,0,Ramonville,11972
line:69,27_1311992,2039974,1,Borderouge,11973
line:69,27_1312977,2040956,1,Borderouge,11973
line:69,27_1311072,2039055,0,Ramonville,11972
line:69,27_1316850,2043675,1,Borderouge,11973
line:69,27_1311713,2039695,0,Ramonville,11972
line:69,27_1311924,2039906,1,Borderouge,11973
line:69,27_1312707,2040687,0,Ramonville,11972
line:69,27_1311970,2039952,1,Borderouge,11973
line:69,27_1312766,2040746,1,Borderouge,11973
line:69,27_1311601,2039584,1,Borderouge,11973
line:69,27_1311499,2039482,1,Borderouge,11973
line:69,27_1334919,2063448,0,Ramonville,11972
line:69,27_1311366,2039349,1,Borderouge,11973
line:69,27_1312729,2040709,0,Ramonville,11972
line:69,27_1311034,2039017,0,Ramonville,11972
line:69,27_1312806,2040786,1,Borderouge,11973
line:69,27_1312488,2040469,1,Borderouge,11973
line:69,27_1312737,2040717,0,Ramonville,11972
line:69,27_1312320,2040301,0,Ramonville,11972
line:69,27_1312067,2040049,1,Borderouge,11973
line:69,27_1311733,2039715,0,Ramonville,11972
line:69,27_1312594,2040575,1,Borderouge,11973
line:69,27_1311221,2039204,0,Ramonville,11972
line:69,27_1316820,2043646,1,Borderouge,11973
line:69,27_1311368,2039351,1,Borderouge,11973
line:69,27_1312527,2040508,1,Borderouge,11973
line:69,27_1312978,2040957,1,Borderouge,11973
line:69,27_1312287,2040268,0,Ramonville,11972
line:69,27_1312141,2040122,0,Ramonville,11972
line:69,27_1313155,2041132,0,Ramonville,11972
line:69,27_1311183,2039166,0,Ramonville,11972
line:69,27_1311511,2039494,1,Borderouge,11973
line:69,27_1311363,2039346,1,Borderouge,11973
